Notes,current_age,retirement_age,current_savings,savings_after_disability,additional_annual_savings,portfolio,annual_expenses_start_year,annual_expenses_length,annual_expenses_amount,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,49,240328.3,290519,190583.9,29468.53,38309.23,20670.85
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,50,260390.1,316828.5,204159,31191.55,40978.83,21288.34
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,51,281013.7,343562.6,217366.1,32882.6,43521.55,22026.83
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,52,302879.6,373920.3,231613.4,34623,46231.33,22731.65
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,53,325583.7,403663.7,246048.3,36260.04,48964.71,23327.19
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,54,349847.4,436336,262407.1,38046.86,51709.97,23917.94
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,55,375165,471098,278481.7,39858.08,54564.58,24694.49
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,56,401732.1,506962.8,294731.4,41670.69,57373.39,25312.94
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,57,430335.8,546512.1,311920,43613.76,60818,26015.46
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,58,459158.1,585062.5,329615.3,45481.19,63807.48,26642.18
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,59,489421.3,627078.5,348465,47311.6,66606.79,27304.51
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,60,522055.4,672617.1,368228.3,49270.67,70048.17,28042.33
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,61,556589.7,720062.5,390325.7,51314.7,73200.52,28743.92
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,62,592940.3,772033.2,411832.1,53341.4,76534.79,29404.99
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,63,630547.9,826756,432923.1,55384.41,80169.96,30019.8
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,64,669977.7,881115.6,455200.9,57492.72,83679.06,30702.49
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES060,1,10,5000,65,710984.9,936788.9,479043.8,59640.62,87441.89,31133.53
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,41,113079.9,123544.4,102823.9,16729.5,18773.05,14707.77
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,42,126800.3,142857.7,110824.2,18296.98,21367.38,15207.82
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,43,141109.5,162092.2,119915,19873.58,23902.44,15803.21
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,44,156550.6,183264.2,129660,21506.31,26490.03,16529.18
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,45,172627.9,204819.8,140181.8,23170.68,29115.46,17257.68
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,46,189373.7,227399.6,151397.3,24815.8,31572.65,18004.55
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,47,207498.5,252070.4,163049.6,26581.63,34293.54,18749.36
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,48,226241.3,277282.2,175053.4,28310.14,37068.89,19457.44
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,49,246026.6,304317,187060.8,30079.37,39751.83,20116.88
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,50,267040.3,332656.2,201105.1,31910.13,42659.16,20796.51
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,51,289282,362537.8,214572.6,33767.39,45523.39,21580.6
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,52,312846.8,394900.8,228946.8,35690.03,48880.86,22236.83
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,53,337253.4,430085,243833.8,37607,52355.82,22979.18
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,54,363587.4,465162.9,259818.2,39620.64,55063.65,23728.8
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,55,390639.4,506010.1,274881.4,41556.82,58091.07,24387.5
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,56,419337,546085.9,291241.9,43566.91,61435.63,25148.99
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,57,449789.9,589931.1,309406.9,45657.46,65307.88,25875.17
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,58,481550.1,634133.3,327767.1,47814.21,68364.89,26427.57
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,59,514371,679817.5,345710,49918.55,71937.65,27093.57
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,60,549549,731197.4,365865.3,52096.33,75984.5,27657.84
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,61,586492.9,783615.3,385301.4,54313.13,79271.91,28320.03
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,62,626329.1,837117.5,407570.4,56657.56,83356.47,28865.85
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,63,666723,897374.6,429863.2,58905.45,87034.87,29530.64
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,64,710539.3,962081,453732.8,61295.64,90856.17,30262.1
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES070,1,10,5000,65,756266.4,1029120,476900,63669.89,95382.53,30938.75
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,41,113285,125046.1,101574.7,16800.69,19057.2,14532.59
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,42,127166.4,145118.8,109111.1,18418.52,21852.72,15008.37
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,43,142076,166046.2,118121.9,20086.5,24590.6,15602.71
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,44,157965.2,187955,127918.5,21851.32,27293.82,16343.89
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,45,174753.3,211492,138170.7,23629,30151.57,17051.64
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,46,192255.3,235187.8,149169.3,25407.43,32959.45,17817.83
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,47,211078.1,261023.8,159831.3,27235.49,35834.37,18513.82
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,48,230839.6,288743.7,171893,29126.87,38830.52,19194.21
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,49,251971.3,318183.7,183811.7,31023.82,41955.2,19917.35
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,50,274139.7,349345.8,197341.3,32968.47,45051.09,20674.31
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,51,297628.4,382415.9,210686.8,34954.69,48151.4,21391.26
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,52,322837.3,418661.8,225290.5,37051.54,51722.54,22129.82
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,53,348446.5,455941.5,239731.8,38980.78,55175.83,22702.39
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,54,375738.6,495276.6,254914.1,41094.48,58811.67,23426.02
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,55,405169.1,538226.2,270866.1,43334.65,62451.01,24014.4
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,56,436644,582087.6,286883.8,45637.21,66126,24794.83
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,57,469428.2,628440.8,304022.7,47980.23,69897.38,25596.58
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,58,504182.4,682478.7,323792.4,50351.13,73757.1,26160.86
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,59,540955.7,736314.4,341753.8,52803.33,77976.37,26828.66
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,60,578726.1,791077.4,362158.8,55197.85,81464.31,27321.77
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,61,620472.7,855967.4,383976.9,57798.89,85747.03,28102.74
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,62,664140.5,915606.3,402498.5,60407.04,90488.9,28892.33
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,63,710466.5,987966.3,424812,63114.03,95591.62,29513.02
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,64,758594.3,1060031,451258.3,65868.3,99873.62,30172.22
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES080,1,10,5000,65,810195.6,1133671,477591.9,68785.76,104974.4,30817.97
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,41,113756.9,126729.8,100780.1,16881.43,19341.62,14384.97
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,42,128339.1,148508,108252.4,18628.46,22399.48,14901.58
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,43,144113.1,171012.4,117436.8,20454.98,25372.12,15495.97
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,44,160541.4,194541.1,127005.9,22295.91,28368.11,16200.85
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,45,177914.5,219164.3,136564.3,24142.32,31470.04,16900.34
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,46,196496.8,245351.9,147236.2,26078.06,34488.05,17524.22
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,47,215921,272878.2,158316.2,28015.19,37536.11,18266.38
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,48,236579,302490.8,170600,30002.17,40767.81,19078.51
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,49,258245.8,333297.4,182626.3,32014.33,44180.79,19605.28
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,50,281739.1,368622.2,194898.2,34125.47,47836.41,20263.89
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,51,306398.3,403474.9,207292.9,36282.03,51165.85,20886.14
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,52,332682,443155.5,222287.3,38552.03,55145.34,21563.6
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,53,360499.3,480722.4,235863.4,40870.27,58946.6,22146.46
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,54,389913.1,524275.2,250722.9,43216.43,63091.76,22887.92
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,55,421451.5,571993.7,266700.4,45685.11,67249.91,23548.13
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,56,455404.6,621499.4,283780.1,48244.55,71325.38,24191.78
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,57,491280.6,674130.5,299825.8,50876.93,75712.24,24939.63
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,58,528242,730849.4,318295.7,53376.06,79877.18,25510.35
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,59,567496.3,792657.1,338581.1,56011.59,84344.43,26154.88
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,60,611191.1,852337.3,358882.8,58961.96,89240.26,27098.64
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,61,656816.6,925659.4,379360.5,61938.32,94546.8,27754.76
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,62,704917.1,999209.4,402152.3,64981.32,99907.54,28440.21
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,63,754978.8,1081689,423323.5,67974.74,104446.5,29070.08
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,64,808914.7,1157369,446634,71269,110192.9,30035.62
disability case 2 - older age,40,65,200000,100000,12500,MPU_ES090,1,10,5000,65,867338.2,1250906,469540.5,74625.79,115859,30574.91
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,41,113365,116578.3,110135.6,16774.13,18050.83,15496.76
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,42,127123.7,132031.5,122250.5,18364.33,20325.49,16366.65
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,43,141368.5,147837.6,134817.5,19918.09,22549.43,17271.53
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,44,156019.1,164119.5,147944.8,21455.62,24741.39,18156.28
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,45,171213.7,181065.9,161529.2,22989.2,26894.7,19065.6
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,46,186905.3,198277.2,175532.9,24487.76,29071.26,19862.14
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,47,203035.6,216314.5,189736.7,25989.53,31247.41,20670.48
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,48,219697.7,234766.6,204440,27443.08,33312.75,21494.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,49,236974.2,254292.9,219804.7,28899.42,35495.68,22239.09
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,50,254691.8,274132.4,235364.8,30354.59,37651.39,22984.28
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,51,273005.2,294490.9,251462.5,31789.72,39893.25,23785.21
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,52,291919.9,315501.3,267900.6,33168.8,41987.44,24442.71
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,53,311690.3,337810.4,285464.1,34573.39,44054.76,25011.97
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,54,332085,361175.8,302974.1,35933.31,46159.13,25791.19
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,55,352992.1,384370.1,321292.7,37291.97,48272.41,26419.9
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,56,374641.6,408344.7,340301.2,38652.25,50185.78,27034.78
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,57,396946.6,433823.8,359649.6,39997.27,52235.82,27657.77
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,58,420086.2,460552,379516.1,41277.08,54279.93,28067.3
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,59,443689.8,487470.5,399525.6,42606.04,56384.72,28698.89
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,60,468202.9,515427.4,420092.9,43908.07,58626.69,29194.03
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,61,493695.5,545220,442110.5,45182.15,60259.85,29682.06
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,62,519987.6,574434.2,464576.9,46460.65,62338.03,30328.25
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,63,546871.9,605497.1,487138.1,47741.24,64339.75,30704.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,64,574853.7,637237.9,511315.1,48985.71,66386.68,31227.46
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,5000,65,603675.1,671021.9,535553.1,50225.23,68503.84,31650.47
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,41,113715,117885.9,109550.8,16835.32,18161.63,15522.65
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,42,127984.3,134254.4,121661.1,18473.76,20535.15,16438.17
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,43,142759.4,151065.9,134409.4,20098.04,22791.91,17409.85
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,44,158073.5,168545,147712.2,21683.57,25094.31,18345.42
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,45,173837,186440.2,161121.6,23277.85,27263.77,19276.87
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,46,190294.9,205215.6,175353.1,24872.84,29546.84,20162.7
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,47,207364.3,224641.1,190057,26464.12,31953.96,20983.63
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,48,224875.9,244577.8,205026,28025.09,34052.2,21894.4
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,49,243172.1,265524.9,220708.3,29585.19,36464.66,22706.2
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,50,262138.9,287571.6,236725.4,31113.67,38774.67,23517.52
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,51,281655.3,309886.7,253025.4,32621.76,41032.88,24299.53
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,52,302106.4,333637.3,270170.9,34139.82,43160.34,25040.11
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,53,323089.1,358132.8,287694.6,35625.34,45441.23,25749.01
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,54,345003.4,383440.4,306716.1,37099.61,47579.04,26439.31
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,55,367762.6,410299.7,325411.4,38625.86,49856.8,27136.23
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,56,391149.7,436611.1,344823.2,40062.54,52144.1,27789.04
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,57,415550.7,465867.6,364750.5,41554.71,54720.19,28419.1
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,58,440657.4,495509.8,385604.1,42974.71,56720.89,29141
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,59,466875.6,526191,406810.2,44444.39,58989.7,29784.72
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,60,493968.2,558476.6,429103.3,45881.94,61079.85,30375.49
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,61,522135.2,592071.4,452449.1,47325.37,63400.12,31018.1
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,62,551347.7,625906.1,475778.2,48771.7,65926.13,31624.84
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,63,581125.5,661696.1,498910.7,50199.85,68380.29,32195.68
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,64,612378.1,699183.7,524929.7,51647.42,70349.18,32827.58
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES020,1,10,5000,65,645037.2,738040.4,550645.6,53105.95,72501.22,33325.09
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,41,114063.7,119353.5,108877.7,16894.57,18269.83,15506.71
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,42,128649.8,136681.7,120586.1,18590.89,20747.08,16445.88
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,43,143856.2,154545.8,133272.8,20287.66,23133.28,17392.55
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,44,159745.2,173076.9,146413.8,21971.19,25576.21,18423.38
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,45,176248.9,192350.1,159889.7,23640.46,27888.43,19368.91
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,46,193487.1,212509.3,174195.4,25319.48,30339.16,20320.69
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,47,211300.1,233553.2,189183.6,27000.68,32768.05,21271.46
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,48,229918.8,255473.1,204134.8,28678.12,35211.24,22129.69
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,49,249116.4,278446.2,220234.8,30349.23,37706.43,22997.63
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,50,269310.5,301874.2,236347.5,32016.52,40181.88,23888.43
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,51,290154.5,326237.3,253941.3,33673.06,42517.78,24661.13
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,52,311883.8,352526.6,271072.7,35288.05,44873.76,25598.31
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,53,334621.3,379883.4,289309.2,36897.01,47504.27,26326.76
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,54,357964.9,408109.4,307824.8,38573.83,49954.03,27100.76
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,55,382468.2,437683.9,327161.5,40206.35,52422.28,27865.94
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,56,407432.1,467609.9,346990.6,41832.05,54932.95,28576.8
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,57,433802.6,499749.5,368218.7,43466.54,57423.17,29229.64
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,58,461239.9,533499.1,389433.6,45150.5,59986.57,29967.87
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,59,489505.9,568123.5,410781.2,46747.96,62451.2,30625.97
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,60,518914.9,604584.2,433347.3,48403.17,65172.78,31265.96
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,61,549375.3,641711.4,455743.8,50014.11,67275.53,32002.1
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,62,581502.1,680691.5,480084.5,51723.86,70091.1,32733.92
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,63,614851.8,723036.9,506080.1,53360.11,72440.58,33304.56
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,64,649470.2,766571.3,532466.9,55043.17,75430.29,33973.25
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES030,1,10,5000,65,685932.8,812503,560225.7,56689.69,77999.98,34570.98
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,41,114423.9,120970.2,107923.7,16929.15,18460.66,15391.35
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,42,129547.7,139478,119494.8,18699.32,21071.28,16338.09
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,43,145245.6,158710.6,131730.1,20457.78,23638.67,17326.51
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,44,161742.6,178752.4,144946.3,22231.74,26166.53,18342.14
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,45,178901.7,199666,158349.5,24022.61,28692.38,19321.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,46,196897.3,221386.9,172551.9,25806.84,31313.9,20231.29
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,47,215703.6,243615.6,187176.2,27609.89,33848.03,21249.99
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,48,235456.6,268292.8,202631.4,29383.76,36623.74,22197.82
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,49,255730.3,292585,218144.5,31178.77,39243.58,23098.2
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,50,277132.4,318872.7,234853.9,32980.49,42015.82,23953.85
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,51,299505.1,346492.4,251994.4,34814.08,44745.26,24869.63
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,52,323026.5,375795,269821,36625.56,47552.89,25710.32
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,53,347168.9,405572.6,287887.2,38493.46,50335.83,26515.94
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,54,372685.7,437182.8,306793.4,40308.06,53251.01,27376.42
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,55,399245.8,470170.4,327269.7,42108.07,55964.77,28165.03
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,56,426932.4,506223.7,347835.7,44009.96,58876.66,28954.81
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,57,455558.3,542169.2,368758.1,45876.11,61670.65,29878.39
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,58,485771.4,580524.6,389690.3,47816.45,64963.48,30737.19
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,59,517683.9,623349.8,412846.5,49722.59,67942.08,31589.52
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,60,551012.5,664887.7,436581.1,51620.98,70625.52,32297.97
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,61,585458.9,709171.2,462519.6,53513.91,74020.91,32981.13
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,62,620859.1,755051.2,485736.7,55372.86,76806.83,33619.32
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,63,658380.6,802388.6,512455.6,57310.56,80086.25,34276.39
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,64,697054.5,851895.3,539286.3,59281.85,82617.65,35262.99
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES040,1,10,5000,65,737990,905933.1,568962.2,61335.48,86260.56,35830.58
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
